printing l1
[Gene41_Down, Gene24_Down] : 43
[Gene32_Down, Gene33_Down] : 34
[Gene35_Down, Gene30_Down] : 31
[Gene31_Down, Gene34_Down] : 31
[Gene55_Down, Gene10_Down] : 30
[Gene62_Down, Gene8_UP] : 37
[Gene11_Down, Gene74_Down] : 31
[Gene10_Down, Gene75_Down] : 34
[Gene51_Down, Gene34_Down] : 31
[Gene20_Down, Gene65_Down] : 30
[Gene52_Down, Gene33_Down] : 33
[Gene24_Down, Gene61_Down] : 34
[Gene53_Down, Gene32_Down] : 34
[Gene15_Down, Gene70_Down] : 35
[Gene41_Down, Gene44_Down] : 30
[Gene80_Down, Gene25_UP] : 38
[Gene6_UP, Gene2_Down] : 45
[Gene59_UP, Gene16_UP] : 30
[Gene39_UP, Gene36_UP] : 31
[Gene86_Down, Gene2_Down] : 37
[Gene38_Down, Gene15_UP] : 35
[Gene35_Down, Gene36_UP] : 32
[Gene67_UP, Gene100_Down] : 37
[Gene8_UP, Gene88_Down] : 51
[Gene35_UP, Gene2_Down] : 33
[Gene11_Down, Gene89_UP] : 34
[Gene11_Down, Gene27_UP] : 31
[Gene9_UP, Gene59_UP] : 41
[Gene87_UP, Gene98_UP] : 34
[Gene52_Down, Gene34_UP] : 31
[Gene97_Down, Gene35_UP] : 31
[Gene18_Down, Gene44_Down] : 32
[Gene49_Down, Gene13_Down] : 36
[Gene38_Down, Gene24_Down] : 44
[Gene28_Down, Gene34_Down] : 37
[Gene80_Down, Gene21_UP] : 35
[Gene21_UP, Gene57_Down] : 37
[Gene10_Down, Gene44_UP] : 39
[Gene61_Down, Gene21_UP] : 31
[Gene58_Down, Gene55_UP] : 36
[Gene51_Down, Gene25_UP] : 30
[Gene96_Down, Gene78_UP] : 47
[Gene59_UP, Gene60_Down] : 37
[Gene51_Down, Gene90_UP] : 31
[Gene39_Down, Gene13_Down] : 32
[Gene28_Down, Gene24_Down] : 43
[Gene38_Down, Gene14_Down] : 33
[Gene72_UP, Gene49_Down] : 43
[Gene87_UP, Gene50_Down] : 33
[Gene9_UP, Gene50_Down] : 30
[Gene63_Down, Gene74_Down] : 33
[Gene55_Down, Gene82_Down] : 35
[Gene97_Down, Gene40_Down] : 33
[Gene51_Down, Gene86_Down] : 31
[Gene85_Down, Gene52_Down] : 33
[Gene80_Down, Gene57_Down] : 30
[Gene76_Down, Gene61_Down] : 33
[Gene42_Down, Gene95_Down] : 33
[Gene41_Down, Gene96_Down] : 42
[Gene43_UP, Gene1_UP] : 33
[Gene80_Down, Gene77_UP] : 39
[Gene5_UP, Gene84_UP] : 31
[Gene8_UP, Gene81_UP] : 45
[Gene6_UP, Gene83_UP] : 33
[Gene75_UP, Gene70_Down] : 36
[Gene12_UP, Gene63_UP] : 30
[Gene21_UP, Gene54_UP] : 37
[Gene53_UP, Gene24_Down] : 33
[Gene99_UP, Gene65_Down] : 32
[Gene51_Down, Gene77_UP] : 30
[Gene38_Down, Gene37_UP] : 41
[Gene52_Down, Gene49_UP] : 32
[Gene40_UP, Gene58_Down] : 30
[Gene80_Down, Gene4_UP] : 34
[Gene22_UP, Gene74_Down] : 30
[Gene34_Down, Gene77_UP] : 36
[Gene20_UP, Gene1_UP] : 34
[Gene40_UP, Gene65_Down] : 33
[Gene67_UP, Gene49_Down] : 32
[Gene75_UP, Gene79_Down] : 34
[Gene87_UP, Gene14_Down] : 30
[Gene65_Down, Gene31_UP] : 30
[Gene26_Down, Gene38_Down] : 32
[Gene28_Down, Gene36_Down] : 30
[Gene93_Down, Gene88_Down] : 32
[Gene85_Down, Gene96_Down] : 37
[Gene82_Down, Gene99_Down] : 30
[Gene1_UP, Gene27_Down] : 35
[Gene19_Down, Gene97_Down] : 33
[Gene28_Down, Gene88_Down] : 52
[Gene64_Down, Gene2_Down] : 32
[Gene62_Down, Gene4_Down] : 30
[Gene59_UP, Gene43_Down] : 37
[Gene23_UP, Gene49_Down] : 32
[Gene69_Down, Gene7_Down] : 31
[Gene64_UP, Gene24_Down] : 31
[Breast Cancer, Gene8_UP] : 32
[Gene83_Down, Gene8_UP] : 33
[Gene5_UP, Gene16_Down] : 35
[Gene75_UP, Gene37_UP] : 33
[Gene59_UP, Gene53_UP] : 40
[Gene23_UP, Gene89_UP] : 33
[Gene18_UP, Gene94_UP] : 30
[Gene87_UP, Gene25_UP] : 37
[Gene35_UP, Gene77_UP] : 30
[Gene67_UP, Gene45_UP] : 34
[Gene48_UP, Gene2_Down] : 36
[Gene58_UP, Gene54_UP] : 30
[Gene48_UP, Gene33_Down] : 30
[Gene10_Down, Gene31_UP] : 32
[Gene55_UP, Gene74_Down] : 33
[Gene83_UP, Gene95_Down] : 30
[Gene20_UP, Gene24_Down] : 30
[Gene11_Down, Gene91_UP] : 41
[Gene31_Down, Gene48_UP] : 30
[Gene3_UP, Gene38_Down] : 40
[Gene79_UP, Gene81_UP] : 31
[Gene66_UP, Gene94_UP] : 36
[Gene71_UP, Gene89_UP] : 34
[Gene87_UP, Gene73_UP] : 34
[Gene18_Down, Gene64_UP] : 32
[Gene35_UP, Gene32_Down] : 32
[Gene84_UP, Gene88_Down] : 35
[Gene72_UP, Gene60_Down] : 35
[Gene78_UP, Gene89_UP] : 35
[Gene35_UP, Gene70_Down] : 32
[Gene78_UP, Gene33_Down] : 31
[Gene50_Down, Gene89_UP] : 32
[Gene17_UP, Gene36_UP] : 30
[Gene56_UP, Gene93_Down] : 30
[Gene24_Down, Gene35_UP] : 32
[Gene46_UP, Gene32_Down] : 36
[Gene6_UP, Gene60_Down] : 30
[Gene75_UP, Gene7_Down] : 30
[Gene29_Down, Gene8_UP] : 33
[Gene56_UP, Gene28_Down] : 35
[Gene35_Down, Gene17_UP] : 34
[Gene69_UP, Gene96_Down] : 30
[Gene8_UP, Gene31_UP] : 38
[Gene6_UP, Gene33_UP] : 34
[Gene3_UP, Gene36_UP] : 32
[Gene47_UP, Gene64_Down] : 34
[Gene59_UP, Gene57_Down] : 43
[Gene59_UP, Gene77_UP] : 42
[Gene37_UP, Gene99_UP] : 34
[Gene47_UP, Gene89_UP] : 43
[Gene87_UP, Gene49_UP] : 35
[Gene100_Down, Gene45_UP] : 32
[Gene38_Down, Gene22_UP] : 42
[Gene10_Down, Gene55_UP] : 40
[Gene24_Down, Gene37_UP] : 36
[Gene24_Down, Gene90_Down] : 35
[Gene80_Down, Gene34_Down] : 37
[Gene52_Down, Gene62_Down] : 36
[Gene82_Down, Gene32_Down] : 42
[Gene44_Down, Gene70_Down] : 38
[Gene38_Down, Gene45_UP] : 43
[Gene41_Down, Gene73_Down] : 32
[Gene8_UP, Gene40_Down] : 35
[Gene69_Down, Gene46_UP] : 31
[Gene9_Down, Gene8_UP] : 32
[Gene26_UP, Gene95_Down] : 33
[Gene67_UP, Gene80_Down] : 43
[Gene18_Down, Gene72_UP] : 36
[Gene64_Down, Gene16_Down] : 31
[Gene38_Down, Gene42_Down] : 38
[Gene18_Down, Gene62_Down] : 31
[Gene52_Down, Gene28_Down] : 52
[Gene68_Down, Gene12_Down] : 31
[Gene24_Down, Gene56_Down] : 31
[Gene39_Down, Gene41_Down] : 31
[Gene69_Down, Gene11_Down] : 34
[Gene15_Down, Gene65_Down] : 32
[Gene99_UP, Gene34_Down] : 30
[Gene84_UP, Gene15_Down] : 30
[Gene9_Down, Gene47_UP] : 37
[Gene69_Down, Gene42_UP] : 32
[Gene76_Down, Gene89_UP] : 35
[Gene10_Down, Gene2_Down] : 48
[Gene72_UP, Gene95_Down] : 44
[Gene55_UP, Gene94_UP] : 35
[Gene87_UP, Gene62_UP] : 31
[Gene60_UP, Gene89_UP] : 33
[Gene83_UP, Gene66_UP] : 32
[Gene78_UP, Gene71_UP] : 38
[Gene69_Down, Gene29_UP] : 32
[Gene72_UP, Gene77_UP] : 38
[Gene59_UP, Gene90_UP] : 41
[Gene76_Down, Gene2_Down] : 40
[Gene60_UP, Gene12_Down] : 31
[Gene16_Down, Gene70_Down] : 40
[Gene44_Down, Gene42_Down] : 32
[Gene52_Down, Gene34_Down] : 34
[Gene63_Down, Gene23_Down] : 30
[Gene73_Down, Gene13_Down] : 34
[Gene24_Down, Gene62_Down] : 32
[Gene74_Down, Gene12_Down] : 30
[Gene10_Down, Gene76_Down] : 42
[Gene5_Down, Gene54_UP] : 33
[Gene72_UP, Gene38_Down] : 51
[Gene71_UP, Gene62_Down] : 31
[Gene92_UP, Gene80_Down] : 30
[Gene50_UP, Gene88_Down] : 33
[Gene64_UP, Gene1_UP] : 32
[Gene96_Down, Gene27_UP] : 35
[Gene24_Down, Gene45_UP] : 36
[Gene87_UP, Gene86_Down] : 37
[Gene1_UP, Gene90_UP] : 34
[Gene72_UP, Gene23_Down] : 30
[Gene26_UP, Gene65_Down] : 33
[Gene28_Down, Gene78_UP] : 39
[Gene13_Down, Gene4_UP] : 34
[Gene34_Down, Gene100_Down] : 31
[Gene91_UP, Gene74_Down] : 34
[Gene59_UP, Gene23_Down] : 34
[Gene53_Down, Gene8_UP] : 38
[Gene76_Down, Gene81_UP] : 37
[Gene24_Down, Gene99_UP] : 35
[Gene81_UP, Gene36_UP] : 35
[Gene67_UP, Gene50_UP] : 31
[Gene26_UP, Gene91_UP] : 39
[Gene71_UP, Gene46_UP] : 30
[Gene23_UP, Gene94_UP] : 37
[Gene72_UP, Gene45_UP] : 44
[Gene34_UP, Gene83_UP] : 31
[Gene63_UP, Gene54_UP] : 30
[Gene41_Down, Gene91_UP] : 42
[Gene44_Down, Gene27_UP] : 30
[Gene77_UP, Gene1_UP] : 35
[Gene6_UP, Gene72_UP] : 48
[Gene52_Down, Gene83_UP] : 36
[Gene73_Down, Gene2_Down] : 33
[Gene41_Down, Gene89_UP] : 38
[Gene81_Down, Gene21_UP] : 30
[Gene35_UP, Gene88_Down] : 31
[Gene99_UP, Gene42_Down] : 34
[Gene38_Down, Gene25_Down] : 31
[Gene28_Down, Gene35_Down] : 39
[Gene44_Down, Gene19_Down] : 34
[Gene29_Down, Gene34_Down] : 31
[Gene6_UP, Gene76_Down] : 38
[Gene59_UP, Gene38_Down] : 53
[Gene12_UP, Gene34_Down] : 33
[Gene18_Down, Gene68_Down] : 34
[Gene69_Down, Gene17_Down] : 30
[Gene28_Down, Gene58_Down] : 48
[Gene38_Down, Gene48_Down] : 30
[Gene8_UP, Gene46_Down] : 31
[Gene28_Down, Gene27_UP] : 39
[Gene59_UP, Gene19_Down] : 41
[Gene10_Down, Gene17_UP] : 40
[Gene93_Down, Gene65_Down] : 32
[Gene96_Down, Gene62_Down] : 38
[Gene88_Down, Gene70_Down] : 44
[Gene63_Down, Gene95_Down] : 37
[Gene18_Down, Gene25_UP] : 30
[Gene97_Down, Gene61_Down] : 31
[Gene68_Down, Gene90_Down] : 31
[Gene76_Down, Gene82_Down] : 43
[Gene8_UP, Gene13_Down] : 40
[Gene41_Down, Gene78_UP] : 40
[Gene52_Down, Gene75_UP] : 38
[Gene44_Down, Gene93_UP] : 33
[Gene58_Down, Gene82_Down] : 44
[Gene52_Down, Gene88_Down] : 47
[Gene96_Down, Gene44_Down] : 43
[Gene64_Down, Gene76_Down] : 33
[Gene81_Down, Gene70_Down] : 30
[Gene45_UP, Gene27_Down] : 30
[Gene73_Down, Gene81_UP] : 30
[Gene24_Down, Gene26_UP] : 33
[Gene30_Down, Gene2_Down] : 38
[Gene18_Down, Gene32_Down] : 37
[Gene37_Down, Gene13_Down] : 32
[Gene26_Down, Gene24_Down] : 30
[Gene35_Down, Gene15_Down] : 31
[Gene38_Down, Gene12_Down] : 32
[Gene39_Down, Gene11_Down] : 31
[Gene16_Down, Gene34_Down] : 35
[Gene28_Down, Gene22_Down] : 33
[Gene78_UP, Gene68_Down] : 30
[Gene21_Down, Gene54_UP] : 30
[Gene30_Down, Gene36_UP] : 33
[Gene76_Down, Gene36_UP] : 42
[Gene69_Down, Gene53_UP] : 30
[Gene52_Down, Gene100_UP] : 32
[Gene6_UP, Gene99_UP] : 40
[Gene64_Down, Gene37_UP] : 31
[Gene37_UP, Gene40_Down] : 30
[Gene87_UP, Gene17_UP] : 42
[Gene59_UP, Gene45_UP] : 44
[Gene47_UP, Gene57_UP] : 32
[Gene79_UP, Gene25_UP] : 32
[Gene67_UP, Gene37_UP] : 37
[Gene78_UP, Gene26_UP] : 34
[Gene75_UP, Gene29_UP] : 33
[Gene33_UP, Gene96_Down] : 37
[Gene41_Down, Gene71_UP] : 41
[Gene9_UP, Gene95_Down] : 32
[Gene24_Down, Gene19_Down] : 30
[Gene28_Down, Gene15_Down] : 38
[Gene75_UP, Gene1_UP] : 37
[Gene5_UP, Gene71_UP] : 34
[Gene72_UP, Gene4_UP] : 34
[Gene93_Down, Gene94_UP] : 34
[Gene16_Down, Gene88_Down] : 42
[Gene18_Down, Gene86_Down] : 30
[Gene69_Down, Gene35_Down] : 36
[Gene58_Down, Gene46_Down] : 32
[Gene28_Down, Gene76_Down] : 47
[Gene39_Down, Gene65_Down] : 31
[Gene51_Down, Gene99_UP] : 32
[Gene41_Down, Gene79_UP] : 33
[Gene40_UP, Gene82_Down] : 31
[Gene87_UP, Gene27_Down] : 31
[Gene19_UP, Gene65_Down] : 30
[Gene52_Down, Gene54_UP] : 43
[Gene36_UP, Gene88_Down] : 44
[Gene10_Down, Gene30_Down] : 41
[Gene10_Down, Gene26_UP] : 40
[Gene34_Down, Gene90_UP] : 33
[Gene12_Down, Gene21_UP] : 31
[Gene63_Down, Gene34_Down] : 31
[Gene82_Down, Gene15_Down] : 39
[Gene51_Down, Gene46_Down] : 31
[Gene35_Down, Gene62_Down] : 31
[Gene33_UP, Gene44_Down] : 30
[Gene27_Down, Gene70_Down] : 34
[Gene24_Down, Gene73_Down] : 30
[Gene84_Down, Gene13_Down] : 35
[Gene17_Down, Gene80_Down] : 30
[Gene32_Down, Gene65_Down] : 47
[Gene41_Down, Gene56_Down] : 33
[Gene28_Down, Gene40_UP] : 34
[Gene72_UP, Gene26_Down] : 34
[Gene43_Down, Gene89_UP] : 30
[Gene82_Down, Gene70_Down] : 46
[Gene83_Down, Gene71_UP] : 34
[Gene8_UP, Gene12_Down] : 30
[Gene62_Down, Gene1_UP] : 36
[Gene14_UP, Gene47_UP] : 37
[Gene25_UP, Gene36_UP] : 33
[Gene61_Down, Gene25_UP] : 30
[Gene52_Down, Gene25_UP] : 36
[Gene28_Down, Gene4_UP] : 36
[Gene59_UP, Gene37_Down] : 36
[Gene79_UP, Gene40_Down] : 31
[Gene72_UP, Gene57_Down] : 38
[Gene45_UP, Gene21_UP] : 35
[Gene23_UP, Gene43_UP] : 31
[Gene12_UP, Gene54_UP] : 35
[Gene93_Down, Gene2_Down] : 34
[Gene9_Down, Gene60_UP] : 30
[Gene81_UP, Gene15_Down] : 31
[Gene9_Down, Gene78_UP] : 33
[Gene28_Down, Gene17_UP] : 40
[Gene9_Down, Gene91_UP] : 35
[Gene12_UP, Gene38_Down] : 41
[Gene24_Down, Gene74_UP] : 32
[Gene72_UP, Gene2_Down] : 49
[Gene14_UP, Gene18_UP] : 30
[Gene48_UP, Gene36_UP] : 35
[Gene67_UP, Gene17_UP] : 31
[Gene59_UP, Gene25_UP] : 39
[Gene39_UP, Gene45_UP] : 31
[Gene47_UP, Gene37_UP] : 36
[Gene69_Down, Gene77_UP] : 36
[Gene83_UP, Gene65_Down] : 30
[Gene28_Down, Gene62_UP] : 32
[Gene98_UP, Gene2_Down] : 30
[Gene82_Down, Gene83_UP] : 36
[Gene59_UP, Gene78_Down] : 32
[Gene64_Down, Gene91_UP] : 34
[Gene38_Down, Gene86_Down] : 36
[Gene29_Down, Gene95_Down] : 32
[Gene28_Down, Gene96_Down] : 47
[Gene80_Down, Gene45_UP] : 38
[Gene46_Down, Gene21_UP] : 30
[Gene36_Down, Gene54_UP] : 30
[Gene10_Down, Gene62_UP] : 33
[Gene100_UP, Gene51_Down] : 30
[Gene82_Down, Gene36_UP] : 44
[Gene77_UP, Gene42_Down] : 33
[Gene67_UP, Gene29_Down] : 31
[Gene75_UP, Gene10_Down] : 36
[Gene87_UP, Gene88_Down] : 54
[Gene67_UP, Gene1_UP] : 50
[Gene6_UP, Gene62_UP] : 32
[Gene8_UP, Gene60_UP] : 35
[Gene66_Down, Gene28_Down] : 33
[Gene38_Down, Gene56_Down] : 38
[Gene18_Down, Gene76_Down] : 33
[Gene29_Down, Gene65_Down] : 34
[Gene19_Down, Gene36_UP] : 32
[Gene69_Down, Gene55_UP] : 37
[Gene47_UP, Gene80_Down] : 44
[Gene6_UP, Gene78_UP] : 37
[Gene39_UP, Gene80_Down] : 30
[Gene50_Down, Gene1_UP] : 33
[Gene92_Down, Gene45_UP] : 30
[Gene85_UP, Gene2_Down] : 31
[Gene100_UP, Gene13_Down] : 33
[Gene58_Down, Gene66_UP] : 37
[Gene40_Down, Gene1_UP] : 35
[Gene7_Down, Gene81_UP] : 30
[Gene99_Down, Gene36_UP] : 30
[Gene59_UP, Gene71_Down] : 37
[Gene52_Down, Gene14_UP] : 36
[Gene14_UP, Gene96_Down] : 40
[Gene10_Down, Gene91_UP] : 49
[Gene40_Down, Gene94_UP] : 32
[Gene76_Down, Gene62_Down] : 35
[Gene82_Down, Gene56_Down] : 35
[Gene73_Down, Gene65_Down] : 30
[Gene68_Down, Gene70_Down] : 40
[Gene80_Down, Gene58_Down] : 39
[Gene52_Down, Gene86_Down] : 33
[Gene96_Down, Gene42_Down] : 39
[Gene50_Down, Gene88_Down] : 38
[Gene41_Down, Gene97_Down] : 36
[Gene100_Down, Gene32_Down] : 41
[Gene53_UP, Gene51_Down] : 30
[Gene9_Down, Gene80_Down] : 31
[Gene7_Down, Gene82_Down] : 37
[Gene3_UP, Gene80_Down] : 32
[Gene64_UP, Gene44_Down] : 31
[Gene59_UP, Gene46_Down] : 40
[Gene85_UP, Gene54_UP] : 33
[Gene67_UP, Gene72_UP] : 45
[Gene92_UP, Gene47_UP] : 30
[Gene91_UP, Gene48_UP] : 43
[Gene45_UP, Gene94_UP] : 37
[Gene75_UP, Gene73_Down] : 32
[Gene12_UP, Gene24_Down] : 36
[Gene40_Down, Gene36_UP] : 33
[Gene96_Down, Gene34_Down] : 38
[Gene42_Down, Gene88_Down] : 35
[Gene98_Down, Gene32_Down] : 33
[Gene35_Down, Gene95_Down] : 32
[Gene69_Down, Gene61_Down] : 35
[Gene44_Down, Gene86_Down] : 33
[Gene62_Down, Gene68_Down] : 30
[Gene97_Down, Gene33_Down] : 31
[Gene82_Down, Gene48_Down] : 31
[Gene38_Down, Gene92_Down] : 37
[Gene49_Down, Gene21_UP] : 34
[Gene28_Down, Gene16_UP] : 30
[Gene9_Down, Gene67_UP] : 33
[Gene56_UP, Gene30_Down] : 30
[Gene6_UP, Gene57_UP] : 33
[Gene55_UP, Gene8_UP] : 39
[Gene9_UP, Gene54_UP] : 34
[Gene59_UP, Gene4_UP] : 36
[Gene10_Down, Gene20_Down] : 36
[Gene28_Down, Gene45_UP] : 41
[Gene14_Down, Gene13_Down] : 32
[Gene11_Down, Gene16_Down] : 35
[Gene17_Down, Gene10_Down] : 30
[Gene51_UP, Gene8_UP] : 35
[Gene5_UP, Gene54_UP] : 34
[Gene6_UP, Gene53_UP] : 35
[Gene43_UP, Gene68_Down] : 32
[Gene52_Down, Gene48_UP] : 39
[Gene96_Down, Gene88_Down] : 49
[Gene10_Down, Gene78_UP] : 41
[Gene18_Down, Gene59_UP] : 39
[Gene91_UP, Gene20_Down] : 36
[Gene22_UP, Gene32_Down] : 37
[Gene96_Down, Gene93_Down] : 33
[Gene92_Down, Gene97_Down] : 32
[Gene61_Down, Gene54_UP] : 32
[Gene10_Down, Gene25_Down] : 32
[Gene11_Down, Gene24_Down] : 33
[Gene22_Down, Gene13_Down] : 33
[Gene35_Down, Gene78_UP] : 30
[Gene79_Down, Gene36_UP] : 33
[Gene47_UP, Gene82_Down] : 40
[Gene26_UP, Gene37_UP] : 30
[Gene27_UP, Gene36_UP] : 33
[Gene39_UP, Gene23_Down] : 31
[Gene98_UP, Gene13_Down] : 39
[Gene52_Down, Gene21_UP] : 41
[Gene87_UP, Gene2_Down] : 48
[Gene86_Down, Gene7_UP] : 31
[Gene69_Down, Gene98_UP] : 30
[Gene41_Down, Gene36_UP] : 37
[Gene16_Down, Gene48_UP] : 33
[Gene9_UP, Gene65_Down] : 31
[Gene54_UP, Gene29_UP] : 35
[Gene17_UP, Gene66_UP] : 33
[Gene47_UP, Gene36_UP] : 40
[Gene56_UP, Gene32_Down] : 32
[Gene3_Down, Gene41_Down] : 33
[Gene2_Down, Gene42_Down] : 32
[Gene67_UP, Gene79_Down] : 32
[Gene82_Down, Gene71_Down] : 37
[Gene80_Down, Gene73_Down] : 38
[Gene92_Down, Gene61_Down] : 38
[Gene83_Down, Gene70_Down] : 37
[Gene39_Down, Gene82_Down] : 33
[Gene38_Down, Gene83_Down] : 36
[Gene63_Down, Gene58_Down] : 33
[Gene33_Down, Gene88_Down] : 40
[Gene24_Down, Gene97_Down] : 38
[Gene53_Down, Gene68_Down] : 30
[Gene52_Down, Gene69_Down] : 47
[Gene96_Down, Gene25_Down] : 31
[Gene28_Down, Gene93_Down] : 33
[Gene41_Down, Gene49_UP] : 31
[Gene91_UP, Gene33_Down] : 30
[Gene84_Down, Gene2_Down] : 32
[Gene82_Down, Gene4_Down] : 32
[Gene97_Down, Gene15_UP] : 32
[Gene51_UP, Gene1_UP] : 31
[Gene52_Down, Gene86_UP] : 32
[Gene67_UP, Gene68_Down] : 38
[Gene85_Down, Gene3_UP] : 36
[Gene27_UP, Gene70_Down] : 32
[Gene82_Down, ALL] : 35
[Gene69_Down, Gene5_UP] : 35
[Gene56_UP, Gene50_Down] : 30
[Gene79_Down, Gene23_UP] : 30
[Gene51_Down, Gene2_Down] : 39
[Gene96_Down, Gene48_UP] : 39
[Gene10_Down, Gene4_UP] : 34
[Gene87_UP, Gene49_Down] : 32
[Gene59_UP, Gene48_Down] : 33
[Gene42_UP, Gene88_Down] : 36
[Gene28_Down, Gene91_UP] : 46
[Gene84_UP, Gene70_Down] : 35
[Gene61_Down, Gene99_UP] : 30
[Gene30_Down, Gene21_UP] : 35
[Gene10_Down, Gene15_Down] : 38
[Gene22_UP, Gene27_Down] : 30
[Gene42_UP, Gene91_UP] : 30
[Gene72_UP, Gene61_UP] : 35
[Gene31_Down, Gene47_UP] : 36
[Gene40_Down, Gene21_UP] : 32
[Gene43_Down, Gene66_UP] : 34
[Gene8_UP, Gene89_UP] : 40
[Gene75_UP, Gene65_Down] : 35
[Gene6_UP, Gene32_Down] : 50
[Gene79_UP, Gene95_Down] : 30
[Gene23_UP, Gene65_Down] : 34
[Gene53_UP, Gene34_Down] : 30
[Gene45_UP, Gene13_Down] : 39
[Gene23_UP, Gene16_Down] : 31
[Gene47_UP, Gene68_Down] : 41
[Gene80_Down, Gene71_UP] : 42
[Gene53_Down, Gene88_Down] : 35
[Gene96_Down, Gene45_Down] : 32
[Gene46_Down, Gene95_Down] : 32
[Gene73_Down, Gene68_Down] : 34
[Gene44_Down, Gene97_Down] : 44
[Gene79_Down, Gene62_Down] : 32
[Gene83_Down, Gene58_Down] : 33
[Gene76_Down, Gene65_Down] : 36
[Gene23_UP, Gene100_Down] : 30
[Gene28_Down, Gene49_UP] : 34
[Gene29_Down, Gene88_Down] : 33
[Gene49_Down, Gene68_Down] : 30
[Gene79_Down, Gene38_Down] : 34
[Gene71_UP, Gene86_Down] : 33
[Gene28_Down, Gene34_UP] : 34
[Gene58_Down, Gene88_Down] : 45
[Gene78_Down, Gene68_Down] : 31
[Gene97_Down, Gene49_Down] : 34
[Gene9_UP, Gene96_Down] : 37
[Gene80_Down, Gene74_Down] : 35
[Gene84_Down, Gene70_Down] : 31
[Gene41_Down, Gene1_UP] : 47
[Gene54_UP, Gene95_Down] : 41
[Gene61_UP, Gene68_Down] : 33
[Gene92_Down, Gene21_UP] : 33
[Gene24_Down, Gene93_UP] : 33
[Gene96_Down, Gene91_UP] : 43
[Gene38_Down, Gene43_UP] : 37
[Gene34_Down, Gene36_UP] : 37
[Gene38_Down, Gene78_UP] : 44
[Gene39_UP, Gene8_UP] : 35
[Gene75_UP, Gene40_Down] : 30
[Gene81_UP, Gene2_Down] : 39
[Gene67_UP, Gene92_Down] : 37
[Gene8_UP, Gene66_UP] : 36
[Gene67_UP, Gene7_UP] : 30
[Gene12_UP, Gene70_Down] : 36
[Gene22_UP, Gene90_Down] : 30
[Gene9_UP, Gene58_Down] : 36
[Gene100_UP, Gene47_UP] : 32
[Gene43_Down, Gene54_UP] : 34
[Gene80_Down, Gene60_UP] : 40
[Gene9_UP, Gene24_Down] : 34
[Gene80_Down, Gene90_UP] : 35
[Gene11_Down, Gene1_UP] : 34
[Gene73_Down, Gene66_UP] : 31
[Gene60_UP, Gene20_Down] : 30
[Gene22_UP, Gene62_Down] : 32
[Gene41_Down, Gene76_Down] : 41
[Gene85_Down, Gene32_Down] : 32
[Gene80_Down, Gene37_Down] : 30
[Gene52_Down, Gene65_Down] : 45
[Gene31_Down, Gene86_Down] : 31
[Gene93_Down, Gene24_Down] : 30
[Gene73_Down, Gene44_Down] : 33
[Gene35_Down, Gene82_Down] : 36
[Gene97_Down, Gene20_Down] : 35
[Gene83_Down, Gene34_Down] : 37
[Gene69_Down, Gene21_UP] : 36
[Gene19_UP, Gene32_Down] : 34
[Gene49_Down, Gene54_UP] : 37
[Gene9_Down, Gene36_UP] : 35
[Gene19_Down, Gene25_UP] : 31
[Gene54_UP, Gene13_Down] : 42
[Gene43_UP, Gene2_Down] : 33
[Gene35_Down, Gene21_UP] : 35
[Gene10_Down, Gene15_UP] : 32
[Gene73_Down, Gene94_UP] : 30
[Gene43_Down, Gene82_Down] : 32
[Gene93_Down, Gene32_Down] : 34
[Gene30_Down, Gene95_Down] : 30
[Gene52_Down, Gene73_Down] : 30
[Gene92_Down, Gene33_Down] : 31
[Gene51_Down, Gene74_Down] : 32
[Gene63_Down, Gene62_Down] : 30
[Gene59_UP, Gene35_Down] : 41
[Gene20_Down, Gene89_UP] : 32
[Gene60_UP, Gene54_UP] : 37
[Gene23_UP, Gene91_UP] : 36
[Gene92_UP, Gene22_UP] : 30
[Gene72_UP, Gene42_UP] : 37
[Gene93_UP, Gene21_UP] : 35
[Gene20_UP, Gene82_Down] : 32
[Gene53_UP, Gene10_Down] : 39
[Gene87_UP, Gene24_Down] : 43
[Gene87_UP, Gene56_UP] : 37
[Gene59_UP, Gene84_UP] : 39
[Gene47_UP, Gene15_Down] : 37
[Gene54_UP, Gene89_UP] : 37
[Gene77_UP, Gene66_UP] : 35
[Gene77_Down, Gene82_Down] : 31
[Gene97_Down, Gene62_Down] : 34
[Gene85_Down, Gene74_Down] : 30
[Gene83_Down, Gene76_Down] : 33
[Gene73_Down, Gene86_Down] : 31
[Gene64_Down, Gene95_Down] : 32
[Gene79_Down, Gene80_Down] : 30
[Gene63_Down, Gene96_Down] : 37
[Gene69_Down, Gene90_Down] : 33
[Gene37_UP, Gene20_Down] : 34
[Gene60_UP, Gene15_Down] : 32
[Gene47_UP, Gene79_UP] : 38
[Gene37_UP, Gene89_UP] : 34
[Gene87_UP, Gene39_UP] : 33
[Gene67_UP, Gene59_UP] : 46
[Gene49_UP, Gene77_UP] : 33
[Gene78_UP, Gene48_UP] : 31
[Gene76_Down, Gene94_UP] : 37
[Gene63_UP, Gene71_UP] : 30
[Gene40_UP, Gene94_UP] : 30
[Gene72_UP, Gene62_UP] : 36
[Gene91_UP, Gene43_UP] : 37
[Gene49_UP, Gene34_Down] : 30
[Gene17_UP, Gene70_Down] : 41
[Gene41_Down, Gene43_UP] : 31
[Gene29_UP, Gene88_Down] : 38
[Gene41_Down, Gene62_Down] : 30
