printing l1
{Gene94_UP,Gene52_Down,Gene47_UP} : 30
{Gene32_Down,Gene59_UP,Gene79_Down} : 31
{Gene72_UP,Gene69_Down,Gene38_Down} : 30
{Gene59_UP,Gene96_Down,Gene26_UP} : 30
{Gene41_Down,Gene38_Down,Gene82_Down} : 30
{Gene91_UP,Gene72_UP,Gene82_Down} : 34
{Gene47_UP,Gene45_UP,Gene32_Down} : 30
{Gene10_Down,Gene24_Down,Gene81_UP} : 31
{Gene38_Down,Gene10_Down,Gene77_UP} : 30
{Gene24_Down,Gene52_Down,Gene54_UP} : 35
{Gene2_Down,Gene87_UP,Gene99_UP} : 30
{Gene96_Down,Gene78_UP,Gene54_UP} : 31
{Gene80_Down,Gene67_UP,Gene2_Down} : 30
{Gene65_Down,Gene67_UP,Gene58_Down} : 36
{Gene6_UP,Gene5_UP,Gene2_Down} : 30
{Gene88_Down,Gene47_UP,Gene91_UP} : 34
{Gene81_UP,Gene80_Down,Breast Cancer} : 31
{Gene72_UP,Gene18_UP,Gene1_UP} : 30
{Gene88_Down,Gene6_UP,Gene32_Down} : 31
{Gene87_UP,Gene52_Down,Gene1_UP} : 33
{Gene42_Down,Gene59_UP,Gene1_UP} : 30
{Gene32_Down,Gene6_UP,Gene68_Down} : 36
{Gene96_Down,Gene87_UP,Gene38_Down} : 30
{Gene38_Down,Gene1_UP,Gene54_UP} : 36
{Gene1_UP,Gene69_Down,Gene41_Down} : 33
{Gene72_UP,Gene82_Down,Gene98_UP} : 30
{Gene32_Down,Gene52_Down,Gene21_UP} : 31
{Gene2_Down,Gene67_UP,Gene87_UP} : 33
{Gene41_Down,Gene52_Down,Gene71_UP} : 30
{Gene1_UP,Gene41_Down,Gene13_Down} : 31
{Gene38_Down,Gene92_UP,Gene59_UP} : 30
{Gene59_UP,Gene6_UP,Gene72_UP} : 42
{Gene45_UP,Gene72_UP,Gene13_Down} : 30
{Gene91_UP,Gene52_Down,Gene28_Down} : 36
{Gene97_Down,Gene59_UP,Gene32_Down} : 30
{Gene38_Down,Gene80_Down,Gene81_UP} : 30
{Gene87_UP,Gene2_Down,Gene94_UP} : 30
{Gene68_Down,Gene41_Down,Gene2_Down} : 30
{Gene88_Down,Gene91_UP,Gene19_Down} : 30
{Gene28_Down,Gene87_UP,Gene67_UP} : 35
{Gene13_Down,Gene10_Down,Gene94_UP} : 31
{Gene88_Down,Gene59_UP,Gene95_Down} : 36
{Gene57_Down,Gene59_UP,Gene21_UP} : 30
{Gene38_Down,Gene47_UP,Gene95_Down} : 30
{Gene88_Down,Gene91_UP,Gene68_Down} : 30
{Gene96_Down,Gene80_Down,Gene1_UP} : 30
{Gene47_UP,Gene82_Down,Gene13_Down} : 30
{Gene47_UP,Gene72_UP,Gene2_Down} : 34
{Gene8_UP,Gene38_Down,Gene24_Down} : 30
{Gene10_Down,Gene47_UP,Gene82_Down} : 30
{Gene77_UP,Gene47_UP,Gene38_Down} : 31
{Gene96_Down,Gene59_UP,Gene78_UP} : 39
{Gene95_Down,Gene38_Down,Gene82_Down} : 30
{Gene75_UP,Gene8_UP,Gene54_UP} : 31
{Gene88_Down,Gene82_Down,Gene36_UP} : 31
{Gene28_Down,Gene98_UP,Gene13_Down} : 30
{Gene38_Down,Gene63_UP,Gene32_Down} : 31
{Gene1_UP,Gene6_UP,Gene45_UP} : 32
{Gene96_Down,Gene87_UP,Gene13_Down} : 30
{Gene67_UP,Gene68_Down,Gene32_Down} : 31
{Gene28_Down,Gene47_UP,Gene68_Down} : 31
{Gene70_Down,Gene32_Down,Gene2_Down} : 32
{Gene59_UP,Gene6_UP,Gene82_Down} : 40
{Gene59_UP,Gene87_UP,Gene89_UP} : 31
{ALL,Gene59_UP,Gene82_Down} : 34
{Gene59_UP,Gene96_Down,Gene37_UP} : 31
{Gene72_UP,Gene28_Down,Gene36_UP} : 30
{Gene38_Down,Gene59_UP,Gene75_UP} : 32
{Gene28_Down,Gene47_UP,Gene91_UP} : 37
{Gene96_Down,Gene54_UP,Gene88_Down} : 34
{Gene11_Down,Gene72_UP,Gene97_Down} : 32
{Gene91_UP,Gene48_UP,Gene70_Down} : 30
{Gene99_UP,Gene87_UP,Gene47_UP} : 31
{Gene8_UP,Gene76_Down,Gene88_Down} : 33
{Gene66_UP,Gene10_Down,Gene16_Down} : 30
{Gene72_UP,Gene38_Down,Gene55_UP} : 30
{Gene96_Down,Gene38_Down,Gene29_Down} : 30
{Gene54_UP,Gene59_UP,Gene80_Down} : 32
{Gene100_Down,Gene10_Down,Gene94_UP} : 30
{Gene38_Down,Gene78_UP,Gene89_UP} : 30
{Gene82_Down,Gene97_Down,Gene54_UP} : 32
{Gene72_UP,Gene23_UP,Gene80_Down} : 30
{Gene32_Down,Gene41_Down,Gene91_UP} : 30
{Gene22_Down,Gene72_UP,Gene59_UP} : 30
{Gene32_Down,Gene75_UP,Gene38_Down} : 31
{Gene88_Down,Gene28_Down,Gene59_UP} : 37
{Gene87_UP,Gene47_UP,Gene45_UP} : 31
{Gene10_Down,Gene72_UP,Gene68_Down} : 33
{Gene52_Down,Gene10_Down,Gene41_Down} : 38
{Gene70_Down,Gene82_Down,Gene21_UP} : 31
{Gene10_Down,Gene87_UP,Gene95_Down} : 32
{Gene28_Down,Gene87_UP,Gene1_UP} : 34
{Gene1_UP,Gene10_Down,Gene54_UP} : 35
{Gene18_Down,Gene54_UP,Gene88_Down} : 32
{Gene28_Down,Gene52_Down,Gene84_UP} : 30
{Gene28_Down,Gene47_UP,Gene80_Down} : 34
{Gene57_Down,Gene59_UP,Gene1_UP} : 30
{Gene32_Down,Gene28_Down,Gene54_UP} : 32
{Gene28_Down,Gene69_Down,Gene99_UP} : 30
{Gene13_Down,Gene28_Down,Gene98_UP} : 30
{Gene38_Down,Gene45_UP,Gene94_UP} : 32
{Gene32_Down,Gene63_UP,Gene94_UP} : 32
{Gene47_UP,Gene6_UP,Gene52_Down} : 33
{Gene72_UP,Gene69_Down,Gene16_Down} : 33
{Gene69_Down,Gene87_UP,Gene72_UP} : 32
{Gene65_Down,Gene2_Down,Gene21_UP} : 31
{Gene45_UP,Gene32_Down,Gene94_UP} : 32
{Gene28_Down,Gene12_UP,Gene88_Down} : 30
{Gene38_Down,Gene47_UP,Gene77_UP} : 31
{Gene72_UP,Gene82_Down,Gene94_UP} : 32
{Gene38_Down,Gene50_UP,Gene70_Down} : 31
{Gene87_UP,Gene67_UP,Gene38_Down} : 34
{Gene41_Down,Gene28_Down,Gene94_UP} : 31
{Gene69_Down,Gene87_UP,Gene13_Down} : 30
{Gene72_UP,Gene45_UP,Gene70_Down} : 30
{Gene16_Down,Gene80_Down,Gene88_Down} : 30
{Gene65_Down,Gene78_UP,Gene2_Down} : 30
{Gene86_Down,Gene1_UP,Gene88_Down} : 30
{Gene96_Down,Gene92_UP,Gene59_UP} : 31
{Gene2_Down,Gene52_Down,Gene26_UP} : 32
{Gene17_UP,Gene59_UP,Gene58_Down} : 32
{Gene18_Down,Gene28_Down,Gene54_UP} : 31
{Gene28_Down,Gene91_UP,Gene32_Down} : 35
{Gene13_Down,Gene72_UP,Gene96_Down} : 44
{Gene41_Down,Gene38_Down,Gene30_Down} : 30
{Gene52_Down,Gene72_UP,Gene1_UP} : 33
{Gene38_Down,Gene21_UP,Gene1_UP} : 36
{Gene59_UP,Gene72_UP,Gene27_UP} : 31
{Gene10_Down,Gene67_UP,Gene94_UP} : 37
{Gene24_Down,Gene5_UP,Gene88_Down} : 31
{Gene13_Down,Gene28_Down,Gene59_UP} : 38
{Gene91_UP,Gene87_UP,Gene17_UP} : 30
{Gene91_UP,Gene67_UP,Gene70_Down} : 35
{Gene61_Down,Gene38_Down,Gene94_UP} : 31
{Gene5_UP,Gene38_Down,Gene1_UP} : 32
{Gene72_UP,Gene97_Down,Gene36_UP} : 34
{Gene10_Down,Gene87_UP,Gene67_UP} : 34
{Gene58_Down,Gene91_UP,Gene65_Down} : 36
{Gene1_UP,Gene52_Down,Gene88_Down} : 33
{Gene1_UP,Gene96_Down,Gene38_Down} : 33
{Gene96_Down,Gene59_UP,Gene21_UP} : 35
{Gene21_UP,Gene97_Down,Gene13_Down} : 30
{Gene21_UP,Gene28_Down,Gene38_Down} : 36
{Gene8_UP,Gene72_UP,Gene96_Down} : 37
{Gene41_Down,Gene1_UP,Gene65_Down} : 35
{Gene48_UP,Gene67_UP,Gene91_UP} : 30
{Gene68_Down,Gene28_Down,Gene88_Down} : 31
{Gene57_Down,Gene59_UP,Gene82_Down} : 32
{Gene91_UP,Gene63_UP,Gene59_UP} : 30
{Gene1_UP,Gene55_UP,Gene32_Down} : 31
{Gene47_UP,Gene58_Down,Gene70_Down} : 37
{Gene99_UP,Gene6_UP,Gene63_UP} : 30
{Gene68_Down,Gene38_Down,Gene88_Down} : 31
{Gene2_Down,Gene58_Down,Gene70_Down} : 33
{Gene52_Down,Gene91_UP,Gene13_Down} : 32
{Gene38_Down,Gene10_Down,Gene96_Down} : 32
{Gene72_UP,Gene10_Down,Gene96_Down} : 37
{Gene28_Down,Gene1_UP,Gene70_Down} : 37
{Gene59_UP,Gene41_Down,Gene38_Down} : 36
{Gene96_Down,Gene59_UP,Gene84_UP} : 31
{Gene76_Down,Gene28_Down,Gene80_Down} : 32
{Gene87_UP,Gene72_UP,Gene97_Down} : 32
{Gene91_UP,Gene10_Down,Gene94_UP} : 38
{Gene100_Down,Gene10_Down,Gene38_Down} : 32
{Gene80_Down,Gene10_Down,Gene55_UP} : 32
{Gene76_Down,Gene38_Down,Gene80_Down} : 30
{Gene10_Down,Gene53_UP,Gene28_Down} : 31
{Gene4_UP,Gene28_Down,Gene38_Down} : 30
{Gene84_UP,Gene1_UP,Gene54_UP} : 31
{Gene94_UP,Gene59_UP,Gene91_UP} : 31
{Gene80_Down,Gene1_UP,Gene65_Down} : 33
{Gene36_UP,Gene59_UP,Gene68_Down} : 36
{Gene87_UP,Gene94_UP,Gene70_Down} : 30
{Gene2_Down,Gene47_UP,Gene1_UP} : 34
{Gene70_Down,Gene41_Down,Gene65_Down} : 31
{Gene28_Down,Gene96_Down,Gene32_Down} : 33
{Gene96_Down,Gene28_Down,Gene86_Down} : 30
{Gene89_UP,Gene10_Down,Gene38_Down} : 31
{Gene59_UP,Gene80_Down,Gene13_Down} : 30
{Gene82_Down,Gene97_Down,Gene2_Down} : 32
{Gene67_UP,Gene55_UP,Gene70_Down} : 31
{Gene41_Down,Gene52_Down,Gene1_UP} : 36
{Gene54_UP,Gene87_UP,Gene70_Down} : 30
{Gene24_Down,Gene75_UP,Gene88_Down} : 30
{Gene88_Down,Gene24_Down,Gene54_UP} : 42
{Gene72_UP,Gene82_Down,Gene27_UP} : 30
{Gene52_Down,Gene87_UP,Gene8_UP} : 30
{Gene47_UP,Gene96_Down,Gene2_Down} : 30
{Gene72_UP,Gene2_Down,Gene13_Down} : 35
{Gene36_UP,Gene10_Down,Gene94_UP} : 31
{Gene38_Down,Gene41_Down,Gene24_Down} : 33
{Gene2_Down,Gene88_Down,Gene13_Down} : 32
{Gene14_UP,Gene87_UP,Gene72_UP} : 30
{Gene70_Down,Gene47_UP,Gene41_Down} : 34
{Gene69_Down,Gene28_Down,Gene88_Down} : 38
{Gene10_Down,Gene38_Down,Gene22_UP} : 31
{Gene70_Down,Gene58_Down,Gene94_UP} : 32
{Gene16_Down,Gene82_Down,Gene13_Down} : 34
{Gene9_UP,Gene97_Down,Gene82_Down} : 31
{Gene89_UP,Gene38_Down,Gene66_UP} : 30
{Gene47_UP,Gene1_UP,Gene36_UP} : 30
{Gene21_UP,Gene72_UP,Gene91_UP} : 35
{Gene21_UP,Gene65_Down,Gene1_UP} : 33
{Gene1_UP,Gene87_UP,Gene47_UP} : 35
{Gene82_Down,Gene47_UP,Gene2_Down} : 30
{Gene1_UP,Gene72_UP,Gene10_Down} : 35
{Gene28_Down,Gene47_UP,Gene89_UP} : 34
{Gene54_UP,Gene59_UP,Gene81_UP} : 31
{Gene68_Down,Gene10_Down,Gene38_Down} : 32
{Gene87_UP,Gene28_Down,Gene37_UP} : 33
{Gene47_UP,Gene87_UP,Gene68_Down} : 33
{Gene91_UP,Gene47_UP,Gene88_Down} : 34
{Gene88_Down,Gene6_UP,Gene28_Down} : 36
{Gene23_UP,Gene87_UP,Gene72_UP} : 31
{Gene33_Down,Gene54_UP,Gene88_Down} : 32
{Gene88_Down,Gene59_UP,Gene47_UP} : 36
{Gene6_UP,Gene72_UP,Gene100_Down} : 31
{Gene8_UP,Gene72_UP,Gene88_Down} : 34
{Gene41_Down,Gene38_Down,Gene84_UP} : 30
{Gene41_Down,Gene59_UP,Gene91_UP} : 31
{Gene38_Down,Gene10_Down,Gene48_UP} : 31
{Gene72_UP,Gene79_Down,Gene59_UP} : 37
{Gene89_UP,Gene28_Down,Gene2_Down} : 32
{Gene91_UP,Gene94_UP,Gene1_UP} : 35
{Gene28_Down,Gene41_Down,Gene8_UP} : 30
{Gene94_UP,Gene72_UP,Gene82_Down} : 32
{Gene38_Down,Gene66_UP,Gene88_Down} : 31
{Gene51_Down,Gene32_Down,Gene54_UP} : 30
{Gene38_Down,Gene58_Down,Gene13_Down} : 31
{Gene87_UP,Gene24_Down,Gene38_Down} : 31
{Gene91_UP,Gene10_Down,Gene21_UP} : 39
{Gene65_Down,Gene38_Down,Gene88_Down} : 32
{Gene35_Down,Gene52_Down,Gene38_Down} : 30
{Gene47_UP,Gene94_UP,Gene70_Down} : 35
{Gene91_UP,Gene48_UP,Gene21_UP} : 31
{Gene68_Down,Gene87_UP,Gene10_Down} : 32
{Gene36_UP,Gene69_Down,Gene88_Down} : 31
{Gene88_Down,Gene78_UP,Gene1_UP} : 31
{Gene32_Down,Gene96_Down,Gene82_Down} : 33
{Gene65_Down,Gene41_Down,Gene70_Down} : 31
{Gene2_Down,Gene65_Down,Gene13_Down} : 31
{Gene69_Down,Gene52_Down,Gene41_Down} : 36
{Gene70_Down,Gene72_UP,Gene11_Down} : 30
{Gene53_UP,Gene59_UP,Gene96_Down} : 30
{Gene13_Down,Gene2_Down,Gene65_Down} : 31
{Gene28_Down,Gene24_Down,Gene88_Down} : 37
{Gene15_Down,Gene72_UP,Gene1_UP} : 33
{Gene1_UP,Gene69_Down,Gene36_UP} : 30
{Gene47_UP,Gene6_UP,Gene68_Down} : 31
{Gene67_UP,Gene41_Down,Gene32_Down} : 31
{Gene94_UP,Gene38_Down,Gene68_Down} : 32
{Gene24_Down,Gene59_UP,Gene81_UP} : 32
{Gene70_Down,Gene91_UP,Gene25_UP} : 30
{Gene65_Down,Gene72_UP,Gene13_Down} : 30
{Gene54_UP,Gene38_Down,Gene94_UP} : 31
{Gene87_UP,Gene69_Down,Gene70_Down} : 33
{Gene87_UP,Gene52_Down,Gene65_Down} : 35
{Gene21_UP,Gene59_UP,Gene47_UP} : 32
{Gene47_UP,Gene6_UP,Gene10_Down} : 39
{Gene82_Down,Gene96_Down,Gene32_Down} : 33
{Gene10_Down,Gene21_UP,Gene13_Down} : 32
{Gene32_Down,Gene58_Down,Gene21_UP} : 36
{Gene38_Down,Gene12_UP,Gene28_Down} : 32
{Gene5_UP,Gene24_Down,Gene88_Down} : 31
{Gene91_UP,Gene82_Down,Gene21_UP} : 30
{Gene54_UP,Gene97_Down,Gene1_UP} : 30
{Gene54_UP,Gene60_UP,Gene88_Down} : 30
{Gene94_UP,Gene6_UP,Gene32_Down} : 37
{Gene1_UP,Gene38_Down,Gene30_Down} : 32
{Gene96_Down,Gene47_UP,Gene2_Down} : 30
{Gene58_Down,Gene67_UP,Gene6_UP} : 30
{Gene28_Down,Gene11_Down,Gene38_Down} : 30
{Gene6_UP,Gene69_Down,Gene10_Down} : 30
{Gene47_UP,Gene41_Down,Gene65_Down} : 32
{Gene88_Down,Gene38_Down,Gene91_UP} : 36
{Gene41_Down,Gene2_Down,Gene88_Down} : 39
{Gene72_UP,Gene38_Down,Gene25_UP} : 30
{Gene11_Down,Gene87_UP,Gene59_UP} : 30
{Gene6_UP,Gene91_UP,Gene32_Down} : 40
{Gene88_Down,Gene47_UP,Gene30_Down} : 30
{Gene55_UP,Gene80_Down,Gene1_UP} : 32
{Gene1_UP,Gene72_UP,Gene21_UP} : 34
{Gene47_UP,Gene28_Down,Gene80_Down} : 34
{Gene59_UP,Gene32_Down,Gene13_Down} : 34
{Gene47_UP,Gene32_Down,Gene70_Down} : 35
{Gene52_Down,Gene87_UP,Gene10_Down} : 33
{Gene52_Down,Gene47_UP,Gene32_Down} : 32
{Gene69_Down,Gene24_Down,Gene38_Down} : 30
{Gene52_Down,Gene47_UP,Gene65_Down} : 34
{Gene80_Down,Gene52_Down,Gene88_Down} : 30
{Gene73_Down,Gene72_UP,Gene36_UP} : 30
{Gene59_UP,Gene8_UP,Gene1_UP} : 32
{Gene2_Down,Gene52_Down,Gene72_UP} : 32
{Gene28_Down,Gene67_UP,Gene13_Down} : 30
{Gene21_UP,Gene38_Down,Gene32_Down} : 38
{Gene59_UP,Gene76_Down,Gene88_Down} : 34
{Gene95_Down,Gene87_UP,Gene32_Down} : 30
{Gene98_Down,Gene72_UP,Gene38_Down} : 30
{Gene32_Down,Gene38_Down,Gene58_Down} : 40
{Gene45_UP,Gene59_UP,Gene44_Down} : 30
{Gene38_Down,Gene100_Down,Gene94_UP} : 31
{Gene70_Down,Gene65_Down,Gene1_UP} : 39
{Gene82_Down,Gene59_UP,Gene7_Down} : 31
{Gene71_UP,Gene47_UP,Gene80_Down} : 32
{Gene67_UP,Gene47_UP,Gene1_UP} : 37
{Gene87_UP,Gene69_Down,Gene10_Down} : 34
{Gene38_Down,Gene69_Down,Gene59_UP} : 32
{Gene70_Down,Gene91_UP,Gene94_UP} : 36
{Gene69_Down,Gene6_UP,Gene65_Down} : 31
{Gene28_Down,Gene93_UP,Gene88_Down} : 30
{Gene13_Down,Gene2_Down,Gene88_Down} : 32
{Gene32_Down,Gene24_Down,Gene54_UP} : 31
{Gene82_Down,Gene91_UP,Gene13_Down} : 31
{Gene48_UP,Gene47_UP,Gene94_UP} : 30
{Gene88_Down,Gene69_Down,Gene15_Down} : 30
{Breast Cancer,Gene24_Down,Gene8_UP} : 31
{Gene96_Down,Gene36_UP,Gene13_Down} : 33
{Gene21_UP,Gene28_Down,Gene88_Down} : 31
{Gene70_Down,Gene82_Down,Gene89_UP} : 30
{Gene91_UP,Gene87_UP,Gene32_Down} : 31
{Gene21_UP,Gene67_UP,Gene59_UP} : 30
{Gene87_UP,Gene66_UP,Gene88_Down} : 31
{Gene95_Down,Gene59_UP,Gene36_UP} : 30
{Gene6_UP,Gene47_UP,Gene58_Down} : 37
{Gene58_Down,Gene48_UP,Gene32_Down} : 32
{Gene59_UP,Gene75_UP,Gene38_Down} : 32
{Gene28_Down,Gene72_UP,Gene68_Down} : 31
{Gene96_Down,Gene11_Down,Gene78_UP} : 30
{Gene37_UP,Gene28_Down,Gene41_Down} : 31
{Gene1_UP,Gene6_UP,Gene28_Down} : 36
{Gene47_UP,Gene80_Down,Gene24_Down} : 30
{Gene28_Down,Gene52_Down,Gene99_UP} : 35
{Gene67_UP,Gene52_Down,Gene59_UP} : 32
{Gene44_Down,Gene59_UP,Gene79_Down} : 30
{Gene72_UP,Gene6_UP,Gene45_UP} : 32
{Gene15_Down,Gene82_Down,Gene13_Down} : 31
{Gene87_UP,Gene52_Down,Gene37_UP} : 31
{Gene5_Down,Gene72_UP,Gene59_UP} : 34
{Gene21_UP,Gene59_UP,Gene65_Down} : 30
{Gene10_Down,Gene52_Down,Gene38_Down} : 40
{Gene24_Down,Gene13_Down,Gene88_Down} : 30
{Gene6_UP,Gene67_UP,Gene91_UP} : 36
{Gene1_UP,Gene38_Down,Gene15_Down} : 30
{Gene94_UP,Gene87_UP,Gene52_Down} : 30
{Gene96_Down,Gene52_Down,Gene65_Down} : 33
{Gene32_Down,Gene52_Down,Gene94_UP} : 33
{Gene37_UP,Gene52_Down,Gene87_UP} : 31
{Gene37_UP,Gene67_UP,Gene28_Down} : 30
{Gene21_UP,Gene58_Down,Gene30_Down} : 30
{Gene82_Down,Gene15_Down,Gene1_UP} : 30
{Gene38_Down,Gene59_UP,Gene80_Down} : 35
{Gene69_Down,Gene28_Down,Gene38_Down} : 38
{Gene67_UP,Gene10_Down,Gene1_UP} : 38
{Gene10_Down,Gene74_UP,Gene88_Down} : 30
{Gene82_Down,Gene72_UP,Gene23_UP} : 31
{Gene78_UP,Gene41_Down,Gene38_Down} : 31
{Gene59_UP,Gene72_UP,Gene69_Down} : 37
{Gene42_Down,Gene59_UP,Gene13_Down} : 31
{Gene38_Down,Gene67_UP,Gene51_Down} : 30
{Gene89_UP,Gene38_Down,Gene94_UP} : 32
{Gene26_UP,Gene87_UP,Gene47_UP} : 31
{Gene66_UP,Gene38_Down,Gene89_UP} : 30
{Gene2_Down,Gene1_UP,Gene94_UP} : 32
{Gene91_UP,Gene10_Down,Gene2_Down} : 32
{Gene41_Down,Gene10_Down,Gene54_UP} : 35
{Gene95_Down,Gene6_UP,Gene59_UP} : 31
{Gene6_UP,Gene59_UP,Gene94_UP} : 32
{Gene65_Down,Gene67_UP,Gene52_Down} : 33
{Gene21_UP,Gene32_Down,Gene1_UP} : 35
{Gene87_UP,Gene72_UP,Gene65_Down} : 32
{Gene59_UP,Gene30_Down,Gene65_Down} : 30
{Gene88_Down,Gene67_UP,Gene72_UP} : 30
{Gene13_Down,Gene28_Down,Gene38_Down} : 37
{Gene2_Down,Gene72_UP,Gene70_Down} : 33
{Gene91_UP,Gene10_Down,Gene58_Down} : 38
{Gene11_Down,Gene72_UP,Gene47_UP} : 30
{Gene68_Down,Gene91_UP,Gene88_Down} : 30
{Gene13_Down,Gene21_UP,Gene2_Down} : 30
{Gene12_UP,Gene38_Down,Gene32_Down} : 30
{Gene21_UP,Gene10_Down,Gene51_Down} : 32
{Gene96_Down,Gene70_Down,Gene13_Down} : 30
{Gene54_UP,Gene67_UP,Gene10_Down} : 30
{Gene13_Down,Gene32_Down,Gene21_UP} : 34
{Gene59_UP,Gene47_UP,Gene82_Down} : 32
{Gene80_Down,Gene72_UP,Gene38_Down} : 31
{Gene72_UP,Gene82_Down,Gene66_UP} : 32
{Gene78_UP,Gene96_Down,Gene8_UP} : 31
{Gene81_UP,Gene10_Down,Gene8_UP} : 31
{Gene88_Down,Gene96_Down,Gene78_UP} : 35
{Gene1_UP,Gene68_Down,Gene2_Down} : 30
{Gene99_UP,Gene59_UP,Gene32_Down} : 32
{Gene38_Down,Gene72_UP,Gene50_UP} : 30
{Gene88_Down,Gene72_UP,Gene96_Down} : 38
{Gene88_Down,Gene72_UP,Gene44_Down} : 31
{Gene10_Down,Gene26_UP,Gene88_Down} : 31
{Gene70_Down,Gene38_Down,Gene24_Down} : 31
{Gene32_Down,Gene10_Down,Gene21_UP} : 38
{Gene13_Down,Gene52_Down,Gene38_Down} : 36
{Gene47_UP,Gene28_Down,Gene70_Down} : 39
{Gene70_Down,Gene82_Down,Gene1_UP} : 33
{Gene87_UP,Gene67_UP,Gene28_Down} : 35
{Gene58_Down,Gene32_Down,Gene2_Down} : 34
{Gene94_UP,Gene91_UP,Gene48_UP} : 31
{Gene71_UP,Gene38_Down,Gene32_Down} : 30
{Gene70_Down,Gene47_UP,Gene21_UP} : 34
{Gene59_UP,Gene68_Down,Gene70_Down} : 31
{Gene88_Down,Gene72_UP,Gene80_Down} : 32
{Gene12_Down,Gene72_UP,Gene59_UP} : 31
{Gene2_Down,Gene1_UP,Gene65_Down} : 37
{Gene82_Down,Gene25_UP,Gene70_Down} : 30
{Gene68_Down,Gene69_Down,Gene88_Down} : 31
{Gene96_Down,Gene28_Down,Gene83_UP} : 30
{Gene52_Down,Gene87_UP,Gene48_UP} : 31
{Gene58_Down,Gene28_Down,Gene91_UP} : 34
{Gene1_UP,Gene69_Down,Gene70_Down} : 31
{Gene32_Down,Gene72_UP,Gene65_Down} : 35
{Gene96_Down,Gene59_UP,Gene83_UP} : 34
{Gene6_UP,Gene67_UP,Gene38_Down} : 37
{Gene18_UP,Gene59_UP,Gene96_Down} : 31
{Gene6_UP,Gene72_UP,Gene1_UP} : 37
{Gene38_Down,Gene10_Down,Gene76_Down} : 31
{Gene52_Down,Gene1_UP,Gene54_UP} : 31
{Gene80_Down,Gene73_Down,Gene88_Down} : 31
{Gene72_UP,Gene96_Down,Gene49_Down} : 36
{Gene59_UP,Gene50_UP,Gene38_Down} : 30
{Gene82_Down,Gene6_UP,Gene38_Down} : 33
{Gene59_UP,Gene6_UP,Gene68_Down} : 36
{Gene69_Down,Gene32_Down,Gene70_Down} : 32
{Gene5_UP,Gene87_UP,Gene38_Down} : 30
{Gene59_UP,Gene28_Down,Gene88_Down} : 37
{Gene47_UP,Gene38_Down,Gene30_Down} : 35
{Gene96_Down,Gene72_UP,Gene8_UP} : 37
{Gene96_Down,Gene82_Down,Gene66_UP} : 34
{Gene98_Down,Gene1_UP,Gene94_UP} : 30
{Gene78_UP,Gene96_Down,Gene24_Down} : 31
{Gene45_UP,Gene72_UP,Gene97_Down} : 30
{Gene65_Down,Gene10_Down,Gene91_UP} : 37
{Gene2_Down,Gene91_UP,Gene1_UP} : 30
{Gene79_Down,Gene59_UP,Gene8_UP} : 30
{Gene13_Down,Gene52_Down,Gene72_UP} : 33
{Gene12_UP,Gene52_Down,Gene38_Down} : 32
{Gene88_Down,Gene52_Down,Gene87_UP} : 38
{Gene1_UP,Gene72_UP,Gene55_UP} : 31
{Gene88_Down,Gene10_Down,Gene58_Down} : 35
{Gene91_UP,Gene58_Down,Gene65_Down} : 36
{Gene36_UP,Gene32_Down,Gene68_Down} : 31
{Gene31_UP,Gene72_UP,Gene59_UP} : 31
{Gene99_UP,Gene59_UP,Gene10_Down} : 31
{Gene38_Down,Gene52_Down,Gene48_UP} : 32
{Gene59_UP,Gene96_Down,Gene15_Down} : 34
{Gene72_UP,Gene28_Down,Gene94_UP} : 30
{Gene28_Down,Gene68_Down,Gene13_Down} : 31
{Gene58_Down,Gene6_UP,Gene69_Down} : 31
{Gene38_Down,Gene52_Down,Gene59_UP} : 39
{Gene82_Down,Gene67_UP,Gene38_Down} : 33
{Gene1_UP,Gene59_UP,Gene80_Down} : 36
{Gene38_Down,Gene28_Down,Gene22_UP} : 30
{Gene6_UP,Gene38_Down,Gene45_UP} : 33
{Gene59_UP,Gene19_Down,Gene70_Down} : 31
{Gene88_Down,Gene81_UP,Gene1_UP} : 35
{Gene96_Down,Gene13_Down,Gene95_Down} : 30
{Gene16_Down,Gene44_Down,Gene82_Down} : 30
{Gene54_UP,Gene41_Down,Gene38_Down} : 34
{Gene13_Down,Gene51_Down,Gene96_Down} : 31
{Gene78_UP,Gene96_Down,Gene32_Down} : 31
{Gene58_Down,Gene52_Down,Gene91_UP} : 31
{Gene59_UP,Gene96_Down,Gene57_Down} : 35
{Gene70_Down,Gene52_Down,Gene58_Down} : 33
{Gene72_UP,Gene38_Down,Gene13_Down} : 35
{Gene29_Down,Gene28_Down,Gene47_UP} : 31
{Gene38_Down,Gene82_Down,Gene95_Down} : 30
{Gene88_Down,Gene24_Down,Gene95_Down} : 31
{Gene1_UP,Gene38_Down,Gene66_UP} : 31
{Gene72_UP,Gene78_UP,Gene82_Down} : 34
{Gene38_Down,Gene47_UP,Gene29_Down} : 32
{Gene54_UP,Gene52_Down,Gene88_Down} : 34
{Gene32_Down,Gene6_UP,Gene11_Down} : 31
{Gene32_Down,Gene67_UP,Gene59_UP} : 37
{Gene65_Down,Gene52_Down,Gene21_UP} : 32
{Gene8_UP,Gene80_Down,Gene88_Down} : 40
{Gene10_Down,Gene29_Down,Gene1_UP} : 31
{Gene91_UP,Gene38_Down,Gene7_Down} : 31
